"","X4","X16","X20","X28","X40","X48"
"Otu397",0.000664245859534142,0.000365734720416125,0.00065994984381187,0.00180278383364078,0.0016620959029336,0.000514513570295417
"Otu403",0.000643141962869271,0.00168275617748649,0.000812743823146944,0.00065994984381187,0.000754653697803119,0.00078949555389346
"Otu3151",8.310479514668e-05,8.57522617159028e-05,0.000221415286511381,0.000203185955786736,8.79933125082494e-05,0.00025155123260104
"Otu1175",0.000209626027167533,0.0002077619878667,0.000171504523431806,0.000221415286511381,0.000162548764629389,4.39966562541247e-05
"Otu4622",4.39966562541247e-05,0,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05
"Otu242",0.000447009102730819,0.000571956531303621,0.000922354519537146,0.00128812432477354,0.00132916005659649,0.000797095031440971
"Otu255",0.000708528916836418,0.000325097529258778,0.000615953187557746,0.00138353177930572,0.00178675309565362,0.000557389701153368
"Otu1052",0.000557389701153368,8.85661146045523e-05,0.000406371911573472,0.000307976593778873,0.00025155123260104,0.00049862877088008
"Otu631",0.00016620959029336,0.00030013291600566,0.000177132229209105,0.000203185955786736,4.39966562541247e-05,0.00012577561630052
"Otu1699",8.38504108670133e-05,0.0002077619878667,0,0.000354264458418209,4.06371911573472e-05,4.39966562541247e-05
"Otu1583",0.000175986625016499,0.000209626027167533,0.00012465719272002,0.000385885177721562,0.000265698343813657,0.000203185955786736
"Otu410",0.000162548764629389,0.00065994984381187,0.000293476438034546,0.00045707637330674,0.000214380654289757,0.000531396687627314
"Otu170",0.000619962802231866,0.000365734720416125,0.000615953187557746,0.000964279724970652,0.00091415274661348,0.000557389701153368
"Otu1310",8.57522617159028e-05,0,4.06371911573472e-05,0.000131989968762374,4.19252054335066e-05,0.00016620959029336
"Otu1516",4.155239757334e-05,0,0.000132849171906828,0.000121911573472042,4.39966562541247e-05,4.19252054335066e-05
"Otu1969",0,8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05
"Otu1680",0.000175986625016499,0.000167700821734027,0.00012465719272002,0.000343009046863611,0.000265698343813657,8.12743823146944e-05
"Otu2516",4.06371911573472e-05,4.39966562541247e-05,0,4.155239757334e-05,8.57522617159028e-05,4.42830573022761e-05
"Otu2317",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,0.00012465719272002,4.28761308579514e-05
"Otu506",0.00030013291600566,0,8.12743823146944e-05,0.000395969906287122,0.000293476438034546,0.0002077619878667
"Otu1876",4.155239757334e-05,0.000128628392573854,4.42830573022761e-05,0.000243823146944083,0,4.19252054335066e-05
"Otu285",0.00155123260103975,0.00108036233690684,0.00111477940230674,0.00261270038083429,0.0021537711313394,0.00114391306260724
"Otu817",0.000131989968762374,0,8.310479514668e-05,8.57522617159028e-05,8.85661146045523e-05,0.000162548764629389
"Otu962",4.06371911573472e-05,0,8.38504108670133e-05,0.0002077619878667,0.000257256785147708,4.42830573022761e-05
"Otu3161",4.42830573022761e-05,4.06371911573472e-05,0.000175986625016499,8.38504108670133e-05,8.310479514668e-05,4.28761308579514e-05
"Otu87",0.00180079749603396,0.000619962802231866,0.00162548764629389,0.00202384618768974,0.00142545698473923,0.00224382946896036
"Otu1085",0.00128812432477354,0.000600265832011319,0.00119564254716146,0.000406371911573472,0.000527959875049496,0.000712728492369613
"Otu592",0.00025155123260104,4.155239757334e-05,8.57522617159028e-05,0.000132849171906828,8.12743823146944e-05,8.79933125082494e-05
"Otu931",0.000131989968762374,0,8.310479514668e-05,4.28761308579514e-05,0.000221415286511381,8.12743823146944e-05
"Otu2629",0.000162548764629389,0.000131989968762374,0.00037732684890156,0.0002077619878667,0.000128628392573854,0.000221415286511381
"Otu632",0.000398547515720485,0.000203185955786736,0.000307976593778873,0.000209626027167533,0.00012465719272002,0.000214380654289757
"Otu4085",0.000128628392573854,0.000132849171906828,0.000203185955786736,8.79933125082494e-05,8.38504108670133e-05,0.00012465719272002
"Otu1067",0.00012465719272002,4.28761308579514e-05,0.000132849171906828,4.06371911573472e-05,0,0.00012577561630052
"Otu2170",4.19252054335066e-05,0.00016620959029336,0.000257256785147708,0.000354264458418209,8.12743823146944e-05,8.79933125082494e-05
"Otu492",0.000351973250032998,0.000545027670635586,0.00066483836117344,0.000257256785147708,0.000487113630325038,0.000406371911573472
"Otu173",0.000934655396618986,0.000923929781336618,0.000838504108670132,0.00049862877088008,0.000900398748016979,0.000929944203347799
"Otu3422",4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,4.19252054335066e-05,0.00012465719272002,4.28761308579514e-05
"Otu207",0.000643141962869271,0.000708528916836418,0.000894018205461638,0.000923929781336618,0.000754653697803119,0.0008310479514668
"Otu560",0.00033241918058672,8.57522617159028e-05,0.00057567974492959,0.000447009102730819,0.000219983281270623,8.38504108670133e-05
"Otu773",4.19252054335066e-05,0,8.57522617159028e-05,4.42830573022761e-05,4.06371911573472e-05,0.000131989968762374
"Otu4118",8.79933125082494e-05,0.000209626027167533,4.155239757334e-05,0.000128628392573854,8.85661146045523e-05,0.000121911573472042
"Otu6298",0,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05
"Otu1487",0.000309981401115933,0,8.79933125082494e-05,0.000293476438034546,8.310479514668e-05,0.000128628392573854
"Otu546",0.000214380654289757,0,0.000121911573472042,0.000131989968762374,4.19252054335066e-05,0.00024931438544004
"Otu461",0.00078949555389346,0.00192942588860781,0.00119564254716146,0.000406371911573472,0.000703946500065995,0.000712728492369613
"Otu3267",0.00012577561630052,0.00012465719272002,0,4.42830573022761e-05,0.000203185955786736,0.000219983281270623
"Otu1244",0.000439966562541247,4.19252054335066e-05,0.00016620959029336,0.000171504523431806,0.000177132229209105,0.000243823146944083
"Otu1002",8.12743823146944e-05,0,8.38504108670133e-05,0.00012465719272002,8.57522617159028e-05,0.000132849171906828
"Otu265",0.00115135948985918,0.000975292587776333,0.00101192309384487,0.00205433506624182,0.00141278151749356,0.00111477940230674
"Otu734",0.000385885177721562,0.000309981401115933,4.06371911573472e-05,4.39966562541247e-05,0.00012577561630052,0.00029086678301338
"Otu2710",4.155239757334e-05,0,4.42830573022761e-05,4.06371911573472e-05,0.000131989968762374,8.38504108670133e-05
"Otu541",0.000167700821734027,0.00029086678301338,8.57522617159028e-05,8.85661146045523e-05,0.000121911573472042,0.000263979937524748
"Otu1822",8.79933125082494e-05,8.38504108670133e-05,0.00012465719272002,0.000128628392573854,0.000132849171906828,4.06371911573472e-05
"Otu6693",8.12743823146944e-05,0.000219983281270623,0.000293476438034546,0.00024931438544004,0.00030013291600566,0.000265698343813657
"Otu468",0.000132849171906828,0.000162548764629389,0.000219983281270623,0.00025155123260104,8.310479514668e-05,0.000257256785147708
"Otu2064",0,8.85661146045523e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,8.310479514668e-05
"Otu698",0.00049862877088008,0.000128628392573854,0.000265698343813657,4.06371911573472e-05,0.000131989968762374,8.38504108670133e-05
"Otu1288",0.000167700821734027,0,0.000171504523431806,8.85661146045523e-05,4.06371911573472e-05,0.000263979937524748
"Otu1018",0,8.38504108670133e-05,0.00012465719272002,0.000128628392573854,0.000309981401115933,0.000162548764629389
"Otu907",0.000568920676202861,0.000307976593778873,0.000586952876069093,0.00087260034904014,0.000557389701153368,0.000752811974138695
"Otu2042",0.000177132229209105,0,8.79933125082494e-05,8.38504108670133e-05,0.00012465719272002,4.28761308579514e-05
"Otu1120",0.00030013291600566,0.000132849171906828,0.00028446033810143,0.000175986625016499,0.00012577561630052,0.00029086678301338
"Otu376",0.00054018116845342,0.00120053166402264,0.000752811974138695,0.000325097529258778,0.000571956531303621,0.000586952876069093
"Otu1519",0.000335401643468053,0.00012465719272002,0.000428761308579514,0.000177132229209105,0.000121911573472042,0.000395969906287122
"Otu909",0.000439966562541247,0,8.310479514668e-05,0.000214380654289757,8.85661146045523e-05,8.12743823146944e-05
"Otu854",0.000162548764629389,4.39966562541247e-05,0.000167700821734027,0.0002077619878667,4.28761308579514e-05,0.000132849171906828
"Otu1709",4.42830573022761e-05,0,4.39966562541247e-05,8.38504108670133e-05,0.00016620959029336,8.57522617159028e-05
"Otu3002",0.000128628392573854,8.85661146045523e-05,8.12743823146944e-05,0.000131989968762374,8.38504108670133e-05,8.310479514668e-05
"Otu2763",0.0004155239757334,0.000214380654289757,0.000265698343813657,0.000812743823146944,0.00074794315632012,0.000545027670635586
"Otu1670",0.00012577561630052,8.310479514668e-05,0.000128628392573854,0.000177132229209105,8.12743823146944e-05,0.000131989968762374
"Otu6006",0.000219983281270623,0.000209626027167533,8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05,0.000121911573472042
"Otu1639",0.00028446033810143,0.000307976593778873,4.19252054335066e-05,0.00033241918058672,0.00030013291600566,0.000442830573022761
"Otu163",0.0018598884066956,0.00178803641092328,0.00145188965638611,0.00159315780647325,0.00170364830050694,0.0016721691034601
"Otu830",0.000214380654289757,0.000177132229209105,0.00028446033810143,0.000439966562541247,0.00012577561630052,0.00045707637330674
"Otu1069",0.00045707637330674,8.57522617159028e-05,0.000354264458418209,0.000365734720416125,0.000395969906287122,0.000293476438034546
"Otu2085",0.00012577561630052,0,0.000257256785147708,4.42830573022761e-05,8.12743823146944e-05,8.79933125082494e-05
"Otu5513",0.000703946500065995,0.000335401643468053,0.0006232859636001,0.000514513570295417,0.000354264458418209,0.000487646293888166
"Otu3787",0.000243823146944083,0.000307976593778873,0.000167700821734027,0.00024931438544004,0.000428761308579514,0.000221415286511381
"Otu912",0.000177132229209105,4.06371911573472e-05,0,0.000335401643468053,8.310479514668e-05,0.00030013291600566
"Otu896",0.000428761308579514,0,0.000325097529258778,0.000395969906287122,8.38504108670133e-05,0.00016620959029336
"Otu486",0.00049862877088008,0.000214380654289757,0.000354264458418209,0.000690832249674902,0.000615953187557746,0.000419252054335066
"Otu530",0.000586952876069093,0.00132967672234688,0.000214380654289757,0.000354264458418209,0.000325097529258778,0.000351973250032998
"Otu601",0.000483963218795372,0.000209626027167533,0.00033241918058672,0.000257256785147708,0.000265698343813657,4.06371911573472e-05
"Otu1158",0.000162548764629389,0.000307976593778873,0.000293476438034546,0.00029086678301338,0.000385885177721562,0.000354264458418209
"Otu293",0.000531396687627314,0.000487646293888166,0.000483963218795372,0.000586952876069093,0.00054018116845342,0.00030013291600566
"Otu518",0.000471637439437465,0.000354264458418209,0.000121911573472042,0.000351973250032998,0.000461177259768573,0.00045707637330674
"Otu1300",0,8.57522617159028e-05,0.000221415286511381,0.00028446033810143,0.000131989968762374,0.000167700821734027
"Otu316",0.00109005534127117,0.00199451508352032,0.00154354071088625,0.00168275617748649,0.0013816644993498,0.00109991640635312
"Otu1218",4.39966562541247e-05,4.19252054335066e-05,0,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05
"Otu2922",8.12743823146944e-05,0,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,8.85661146045523e-05
"Otu512",8.85661146045523e-05,0.00028446033810143,8.79933125082494e-05,0.000209626027167533,0.00037397157816006,0.000171504523431806
"Otu901",0.000214380654289757,0.000221415286511381,0.000325097529258778,0.000307976593778873,0.00025155123260104,0.0002077619878667
"Otu4565",8.310479514668e-05,4.28761308579514e-05,0.000221415286511381,0.000162548764629389,0.000175986625016499,4.19252054335066e-05
"Otu7591",0.000209626027167533,0.00016620959029336,0.000171504523431806,0.000221415286511381,0.000162548764629389,0
"Otu1911",0.000131989968762374,0,4.155239757334e-05,4.28761308579514e-05,8.85661146045523e-05,4.06371911573472e-05
"Otu834",0.00028446033810143,8.79933125082494e-05,8.38504108670133e-05,0.0002077619878667,0.000214380654289757,8.85661146045523e-05
"Otu621",0.000265698343813657,0.000203185955786736,0.000131989968762374,0.000586952876069093,0.00033241918058672,0.000257256785147708
"Otu1484",0.00030013291600566,0,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,8.310479514668e-05
"Otu2768",8.310479514668e-05,0,8.85661146045523e-05,0.000121911573472042,0.000175986625016499,0.00012577561630052
"Otu1872",4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,8.85661146045523e-05,4.06371911573472e-05,0
"Otu329",0.000439966562541247,0.000209626027167533,0.00024931438544004,0.000471637439437465,0.000442830573022761,0.000447009102730819
"Otu1859",0.000121911573472042,0,0.000209626027167533,0.0002077619878667,0.000214380654289757,8.85661146045523e-05
"Otu1045",0.000221415286511381,0.000325097529258778,0.000131989968762374,8.38504108670133e-05,0.00012465719272002,0.000171504523431806
"Otu3634",0,8.85661146045523e-05,8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05
"Otu870",8.310479514668e-05,4.28761308579514e-05,0.000132849171906828,0.000162548764629389,0,8.38504108670133e-05
"Otu1236",4.19252054335066e-05,0.00016620959029336,4.28761308579514e-05,0.000132849171906828,4.06371911573472e-05,4.39966562541247e-05
"Otu1880",8.79933125082494e-05,0.000167700821734027,8.310479514668e-05,0.000128628392573854,8.85661146045523e-05,4.06371911573472e-05
"Otu334",0.000243823146944083,0.000527959875049496,0.000167700821734027,0.00029086678301338,0.000557389701153368,0.00057567974492959
"Otu497",0.000354264458418209,0,0.000219983281270623,0.00012577561630052,0.00012465719272002,0.00030013291600566
"Otu1878",8.57522617159028e-05,8.85661146045523e-05,4.06371911573472e-05,0,0.00012577561630052,4.155239757334e-05
"Otu662",0.0004155239757334,8.57522617159028e-05,0.000354264458418209,0.000487646293888166,8.79933125082494e-05,0.000293476438034546
"Otu428",0.000335401643468053,0.0002077619878667,0.000257256785147708,0.000354264458418209,0.00073146944083225,0.000307976593778873
"Otu914",8.79933125082494e-05,0.000335401643468053,4.155239757334e-05,0.000171504523431806,8.85661146045523e-05,0.000162548764629389
"Otu2041",8.12743823146944e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0,0.000177132229209105
"Otu802",0.000221415286511381,8.12743823146944e-05,0.000219983281270623,0.000209626027167533,0.00029086678301338,0.000171504523431806
"Otu1081",0.000214380654289757,4.42830573022761e-05,8.12743823146944e-05,0.000791939812574244,0.000293476438034546,0.00016620959029336
"Otu1541",0.00024931438544004,0.00030013291600566,0,4.06371911573472e-05,4.39966562541247e-05,0.000167700821734027
"Otu880",8.38504108670133e-05,0.00016620959029336,4.28761308579514e-05,8.85661146045523e-05,0.000162548764629389,0.000175986625016499
"Otu941",0.000527959875049496,0,0.00045707637330674,0.000128628392573854,0.000442830573022761,0.000447009102730819
"Otu688",0.00101592977893368,0.000571956531303621,0.000796578903236626,0.00033241918058672,0.000514513570295417,0.00128420866176601
"Otu663",0.000177132229209105,0,4.39966562541247e-05,8.38504108670133e-05,8.310479514668e-05,8.57522617159028e-05
"Otu1740",0.000128628392573854,4.42830573022761e-05,8.12743823146944e-05,0,8.38504108670133e-05,0.0002077619878667
"Otu1040",8.310479514668e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0.000131989968762374,4.19252054335066e-05
"Otu1176",8.38504108670133e-05,4.155239757334e-05,0,0.000177132229209105,0.000121911573472042,4.39966562541247e-05
"Otu1303",0.000175986625016499,8.38504108670133e-05,0.00024931438544004,0.000514513570295417,0.000354264458418209,8.12743823146944e-05
"Otu1286",0.000121911573472042,0.000263979937524748,0.000167700821734027,0,0.000385885177721562,0.000132849171906828
"Otu3876",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05,4.155239757334e-05,0.000128628392573854
"Otu1860",8.57522617159028e-05,0,0.000203185955786736,0.000351973250032998,8.38504108670133e-05,0.0002077619878667
"Otu2731",0,0.000128628392573854,4.42830573022761e-05,4.06371911573472e-05,0.000175986625016499,4.19252054335066e-05
"Otu1647",8.38504108670133e-05,0,0.000128628392573854,0.000132849171906828,4.06371911573472e-05,8.79933125082494e-05
"Otu1365",0.000395969906287122,0.00012577561630052,0.00029086678301338,0.000257256785147708,0.000132849171906828,0.000162548764629389
"Otu4956",0.000325097529258778,0.000131989968762374,0.000293476438034546,0.00049862877088008,0.000557389701153368,0.000354264458418209
"Otu729",0.000265698343813657,0.000162548764629389,4.39966562541247e-05,0.00012577561630052,0.00012465719272002,0.00030013291600566
"Otu5999",8.57522617159028e-05,0,4.06371911573472e-05,0.000131989968762374,0.00012577561630052,4.155239757334e-05
"Otu2080",0.0002077619878667,0.000171504523431806,8.85661146045523e-05,8.12743823146944e-05,8.79933125082494e-05,0.00012577561630052
"Otu1930",8.38504108670133e-05,0,8.57522617159028e-05,0.000177132229209105,8.12743823146944e-05,4.39966562541247e-05
"Otu1026",0.000263979937524748,0,0.00016620959029336,4.28761308579514e-05,0.000177132229209105,0.000568920676202861
"Otu1350",4.06371911573472e-05,0.000131989968762374,4.19252054335066e-05,4.155239757334e-05,0,4.42830573022761e-05
"Otu2353",8.85661146045523e-05,4.06371911573472e-05,8.79933125082494e-05,0.000209626027167533,0.00037397157816006,0.000128628392573854
"Otu1217",0.000128628392573854,0.000132849171906828,0.000121911573472042,0.000263979937524748,0,0.00012465719272002
"Otu1562",8.310479514668e-05,0,4.42830573022761e-05,0.000121911573472042,0.000175986625016499,0.000167700821734027
"Otu1223",8.38504108670133e-05,0,8.57522617159028e-05,0.000177132229209105,4.06371911573472e-05,8.79933125082494e-05
"Otu2496",0.000615953187557746,0.000209626027167533,0.00024931438544004,0.000257256785147708,0.000221415286511381,0.000243823146944083
"Otu516",0.000325097529258778,0.000263979937524748,0.00012577561630052,8.310479514668e-05,8.57522617159028e-05,0.000265698343813657
"Otu1858",4.42830573022761e-05,0,8.79933125082494e-05,8.38504108670133e-05,4.155239757334e-05,4.28761308579514e-05
"Otu3454",8.57522617159028e-05,0.000132849171906828,0.000162548764629389,4.39966562541247e-05,0.00012577561630052,0.00012465719272002
"Otu344",0.00029086678301338,0.000557389701153368,0.000354264458418209,0.000325097529258778,0.000351973250032998,0.000461177259768573
"Otu5617",0.00025155123260104,4.155239757334e-05,4.28761308579514e-05,0.000132849171906828,0.000203185955786736,8.79933125082494e-05
"Otu3222",4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0.000128628392573854,0,4.06371911573472e-05
"Otu1472",0.000162548764629389,4.39966562541247e-05,4.19252054335066e-05,8.310479514668e-05,4.28761308579514e-05,8.85661146045523e-05
"Otu5678",0,0.000243823146944083,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0.000171504523431806
"Otu1391",0.000214380654289757,4.42830573022761e-05,8.12743823146944e-05,0,0.00012577561630052,0.00012465719272002
"Otu1179",8.310479514668e-05,4.28761308579514e-05,8.85661146045523e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05
"Otu1098",4.19252054335066e-05,0,4.28761308579514e-05,0.000177132229209105,0.00028446033810143,4.39966562541247e-05
"Otu3524",0,4.19252054335066e-05,0.00012465719272002,0.000128628392573854,0.000177132229209105,8.12743823146944e-05
"Otu2545",4.06371911573472e-05,0.000131989968762374,4.19252054335066e-05,4.155239757334e-05,8.57522617159028e-05,0.000177132229209105
"Otu2772",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05,8.310479514668e-05,4.28761308579514e-05
"Otu2108",0.00030013291600566,8.85661146045523e-05,0.000203185955786736,0.000175986625016499,0,0.00024931438544004
"Otu1392",8.310479514668e-05,0.000257256785147708,0.000132849171906828,0.000121911573472042,0.000175986625016499,0.000335401643468053
"Otu1756",0.00012577561630052,0.0002077619878667,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05
"Otu502",0.000527959875049496,0.00100620493040416,0.00091415274661348,0.000343009046863611,0.000398547515720485,0.000528283485045514
"Otu2600",8.12743823146944e-05,0.000175986625016499,0,4.155239757334e-05,0.000171504523431806,4.42830573022761e-05
"Otu2925",0.000177132229209105,0.000121911573472042,0,8.38504108670133e-05,4.155239757334e-05,0.000214380654289757
"Otu324",0.000600265832011319,0.000309981401115933,0.000162548764629389,0.00140789300013199,0.00121583095757169,0.0002077619878667
"Otu748",0.00029086678301338,0.000214380654289757,0.000309981401115933,8.12743823146944e-05,4.39966562541247e-05,8.38504108670133e-05
"Otu2831",4.19252054335066e-05,0,0.000128628392573854,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05
"Otu1159",0.000307976593778873,8.38504108670133e-05,0.0002077619878667,0,0.000221415286511381,0.000406371911573472
"Otu2375",0.000121911573472042,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,0.000132849171906828
"Otu2101",4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,4.19252054335066e-05,0.00012465719272002,0
"Otu3239",0.000171504523431806,0.000177132229209105,4.06371911573472e-05,0.000131989968762374,0.00012577561630052,0.00016620959029336
"Otu1615",4.155239757334e-05,8.57522617159028e-05,0,4.06371911573472e-05,4.39966562541247e-05,8.38504108670133e-05
"Otu3448",0.00012577561630052,0,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0.000131989968762374
"Otu1127",8.79933125082494e-05,0.000167700821734027,8.310479514668e-05,8.57522617159028e-05,8.85661146045523e-05,0.000121911573472042
"Otu2248",0.000121911573472042,0,4.19252054335066e-05,0.00012465719272002,8.57522617159028e-05,8.85661146045523e-05
"Otu1177",0,4.06371911573472e-05,0.000175986625016499,0.00025155123260104,0.00012465719272002,0.000214380654289757
"Otu2286",0,8.85661146045523e-05,4.06371911573472e-05,0.000175986625016499,0.000167700821734027,8.310479514668e-05
"Otu642",0.00078949555389346,0.000600265832011319,0.000797095031440971,0.000406371911573472,0.000835936468828369,0.00037732684890156
"Otu1364",8.38504108670133e-05,0,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05
"Otu2255",0.000131989968762374,0.000167700821734027,0.00016620959029336,0.000128628392573854,0.000752811974138695,0.000121911573472042
"Otu674",0.000243823146944083,0,0.00025155123260104,0.0002077619878667,4.28761308579514e-05,0.000265698343813657
"Otu1663",8.85661146045523e-05,8.12743823146944e-05,8.79933125082494e-05,8.38504108670133e-05,0,0.000171504523431806
"Otu2542",4.28761308579514e-05,0,0.000203185955786736,4.39966562541247e-05,8.38504108670133e-05,8.310479514668e-05
"Otu1607",0,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,8.79933125082494e-05,8.38504108670133e-05
"Otu1616",0.000209626027167533,0,0.000171504523431806,0.000309981401115933,0.000243823146944083,0.000219983281270623
"Otu673",0.000395969906287122,0.000293476438034546,0.00029086678301338,8.57522617159028e-05,0.000398547515720485,0.00028446033810143
"Otu711",0.000365734720416125,4.39966562541247e-05,0.000293476438034546,0.00054018116845342,0.000343009046863611,0.000132849171906828
"Otu2364",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,8.57522617159028e-05
"Otu1237",0.000171504523431806,0.000221415286511381,4.06371911573472e-05,0.000175986625016499,0.000209626027167533,0.00016620959029336
"Otu979",8.310479514668e-05,4.28761308579514e-05,0.000132849171906828,0.000162548764629389,8.79933125082494e-05,0.000167700821734027
"Otu1047",0.000209626027167533,4.155239757334e-05,0,0.000309981401115933,8.12743823146944e-05,0.000175986625016499
"Otu1417",8.79933125082494e-05,8.38504108670133e-05,0.00016620959029336,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05
"Otu1582",4.06371911573472e-05,0.000131989968762374,0.000209626027167533,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05
"Otu2691",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,8.57522617159028e-05
"Otu1381",0.000171504523431806,0,8.12743823146944e-05,0.000131989968762374,8.38504108670133e-05,8.310479514668e-05
"Otu1099",4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,0.000121911573472042,4.39966562541247e-05,4.19252054335066e-05
"Otu314",0.000209626027167533,0.00012465719272002,0.000257256785147708,0.000398547515720485,0.000609557867360208,0.000703946500065995
"Otu858",0.000263979937524748,0.000419252054335066,0.0002077619878667,0.000257256785147708,0.000177132229209105,0.00028446033810143
"Otu983",8.12743823146944e-05,8.79933125082494e-05,0.000167700821734027,4.155239757334e-05,0,0.000221415286511381
"Otu1745",0.000132849171906828,4.06371911573472e-05,8.79933125082494e-05,0,8.310479514668e-05,0.00030013291600566
"Otu990",8.57522617159028e-05,0.000132849171906828,8.12743823146944e-05,8.79933125082494e-05,0.000167700821734027,0.00012465719272002
"Otu2472",4.155239757334e-05,0,0.000132849171906828,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05
"Otu1749",4.19252054335066e-05,4.155239757334e-05,0.000128628392573854,0.000177132229209105,4.06371911573472e-05,4.39966562541247e-05
"Otu1828",4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,0.000128628392573854,4.42830573022761e-05,4.06371911573472e-05
"Otu1660",0.000121911573472042,4.39966562541247e-05,8.38504108670133e-05,8.310479514668e-05,8.57522617159028e-05,0.000132849171906828
"Otu867",4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05
"Otu617",0.000214380654289757,0.00057567974492959,0.000203185955786736,0.000263979937524748,0.00025155123260104,0.0002077619878667
"Otu5938",4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,0,4.39966562541247e-05,0.000167700821734027
"Otu1843",8.38504108670133e-05,0,4.28761308579514e-05,0.000132849171906828,4.06371911573472e-05,4.39966562541247e-05
"Otu1285",0.000175986625016499,0.00025155123260104,0.00016620959029336,0.000171504523431806,4.42830573022761e-05,0.000121911573472042
"Otu2009",8.12743823146944e-05,0.000175986625016499,0,0.0002077619878667,4.28761308579514e-05,4.42830573022761e-05
"Otu480",0.000708528916836418,0.00073146944083225,0.00118790971886137,0.00142545698473923,0.00149588631264024,0.000857522617159028
"Otu1341",8.57522617159028e-05,0,4.06371911573472e-05,4.39966562541247e-05,0.00012577561630052,4.155239757334e-05
"Otu2326",0,0.000128628392573854,4.42830573022761e-05,8.12743823146944e-05,4.39966562541247e-05,4.19252054335066e-05
"Otu747",8.38504108670133e-05,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,4.06371911573472e-05,0
"Otu1077",8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05,4.28761308579514e-05,4.42830573022761e-05,8.12743823146944e-05
"Otu1499",4.06371911573472e-05,4.39966562541247e-05,0,8.310479514668e-05,4.28761308579514e-05,0.000132849171906828
"Otu1567",0.000132849171906828,0.000487646293888166,0.000131989968762374,0.000209626027167533,0.00012465719272002,4.28761308579514e-05
"Otu6443",4.28761308579514e-05,0,8.12743823146944e-05,8.79933125082494e-05,4.19252054335066e-05,4.155239757334e-05
"Otu809",0.00058173356602676,4.28761308579514e-05,0.000221415286511381,0.000243823146944083,0.000263979937524748,0.000335401643468053
"Otu808",0.00012577561630052,4.155239757334e-05,0.000171504523431806,0.000221415286511381,0.000203185955786736,0.000131989968762374
"Otu1209",8.79933125082494e-05,8.38504108670133e-05,4.155239757334e-05,0,8.85661146045523e-05,4.06371911573472e-05
"Otu2974",4.06371911573472e-05,0,4.19252054335066e-05,8.310479514668e-05,0.000171504523431806,0.000177132229209105
"Otu1474",0.000309981401115933,0.000243823146944083,8.79933125082494e-05,0.00025155123260104,0.0002077619878667,0.00030013291600566
"Otu2631",0,4.42830573022761e-05,4.06371911573472e-05,4.39966562541247e-05,4.19252054335066e-05,4.155239757334e-05
"Otu799",0,4.28761308579514e-05,8.85661146045523e-05,0.000121911573472042,0.000175986625016499,8.38504108670133e-05
"Otu3144",4.19252054335066e-05,8.310479514668e-05,8.57522617159028e-05,0,0.000121911573472042,8.79933125082494e-05
